6;3;700;170;0;0;162;0,55;65450;176;0.0035 * xMO;229,08
6;3;700;28;0;0;217;0,65;12740;176;0.0035 * xMO;44,59
6;3;700;5;0;0;235;3;10500;180;0.003*xMO;31,5
6;3;700;20;0;0;236;1,1;15400;180;0.003*xMO;46,2
6;3;700;113;0;0;233;0,5;39550;167;0.003*xMO;118,65
6;3;700;130;0;0;233;0,5;45500;176;0.0035 * xMO;159,25
6;3;700;130;0;0;233;0,5;45500;167;0.003*xMO;136,5
6;3;700;281;0;0;233;0,5;98350;176;0.0035 * xMO;344,23
6;3;700;55;0;0;233;0,5;19250;179;0.0015*xMO;28,88
6;3;700;3,5;0;0;234;0;0;183;3.00*xM2;10,5
6;3;700;1,8;0;0;234;0;0;181;2.50*xM2;4,5
6;3;700;1,8;1;0;234;0;0;148;5*xM2*xDIA;9
6;3;700;3,5;2;0;234;0;0;147;7*xM2*xDIA;49
6;3;700;1,8;1;0;234;0;0;145;4*xM2*xDIA;7,2
6;3;700;2,6;0;0;234;0;0;182;2.50*xM2;6,5
6;3;700;1,2;0;0;234;0;0;181;2.50*xM2;3
6;3;700;1,2;1;0;234;0;0;145;4*xM2*xDIA;4,8
6;3;700;2,6;1;0;234;0;0;148;5*xM2*xDIA;13
6;3;700;35;0;0;162;0,55;13475;169;0.002*xMO;26,95
6;3;700;7836;0;0;205;1,95;10696140;176;0.0035 * xMO;37436,49
6;3;700;3,9;0;0;234;0;0;183;3.00*xM2;11,7
6;3;700;0,9;0;0;234;0;0;181;2.50*xM2;2,25
6;3;700;0,9;3;0;234;0;0;145;4*xM2*xDIA;10,8
6;3;700;3,9;2;0;234;0;0;148;5*xM2*xDIA;39
6;3;700;113;0;0;233;0,5;39550;167;0.003*xMO;118,65
6;3;700;130;0;0;233;0,5;45500;167;0.003*xMO;136,5
6;3;700;280;0;0;233;0,5;98000;176;0.0035 * xMO;343
6;3;700;55;0;0;233;0,5;19250;179;0.0015*xMO;28,88
6;3;700;155;0;0;233;0,5;54250;172;0.30*xVM2;210
6;3;700;112;0;0;233;0,5;39200;167;0.003*xMO;117,6
6;3;700;100;0;0;161;0,45;31500;169;0.002*xMO;63
6;3;700;100;0;0;169;0,5;35000;169;0.002*xMO;70
6;3;700;4;0;0;234;0;0;183;3.00*xM2;12
6;3;700;1,8;0;0;234;0;0;181;2.50*xM2;4,5
6;3;700;1,8;1;0;234;0;0;145;4*xM2*xDIA;7,2
6;3;700;4;2;0;234;0;0;147;7*xM2*xDIA;56
6;3;700;500;0;0;169;0,5;175000;176;0.0035 * xMO;612,5
6;3;700;1500;0;0;168;1,05;1102500;176;0.0035 * xMO;3858,75
6;3;700;911;0;0;180;0,1;63770;176;0.0035 * xMO;223,2
6;3;700;120;0;0;169;0,5;42000;176;0.0035 * xMO;147
6;3;700;130;0;0;169;0,5;45500;168;0.0025*xMO;113,75
6;3;700;180;0;0;169;0,5;63000;176;0.0035 * xMO;220,5
6;3;700;77;0;0;170;0,65;35035;176;0.0035 * xMO;122,62
6;3;700;130;0;0;169;0,5;45500;167;0.003*xMO;136,5
6;3;700;29;0;0;159;0,25;5075;167;0.003*xMO;15,23
6;3;700;117;0;0;163;0,8;65520;176;0.0035 * xMO;229,32
6;3;700;26;0;0;163;0,8;14560;179;0.0015*xMO;21,84
6;3;700;100;0;0;169;0,5;35000;176;0.0035 * xMO;122,5
6;3;700;120;0;0;165;0,75;63000;176;0.0035 * xMO;220,5
6;3;700;20;0;0;162;0,55;7700;167;0.003*xMO;23,1
6;3;700;2,6;0;0;234;0;0;183;3.00*xM2;7,8
6;3;700;0,6;0;0;234;0;0;181;2.50*xM2;1,5
6;3;700;0,6;1;0;234;0;0;145;4*xM2*xDIA;2,4
6;3;700;2,6;2;0;234;0;0;148;5*xM2*xDIA;26
6;3;700;5;0;0;161;0,45;1575;169;0.002*xMO;3,15
6;3;700;24;0;0;161;0,45;7560;176;0.0035 * xMO;26,46
6;3;700;24;0;0;161;0,45;7560;176;0.0035 * xMO;26,46
6;3;700;98;0;0;161;0,45;30870;169;0.002*xMO;61,74
6;3;700;16;0;0;169;0,5;5600;169;0.002*xMO;11,2
6;3;700;46;0;0;162;0,55;17710;176;0.0035 * xMO;61,99
6;3;700;136;0;0;169;0,5;47600;176;0.0035 * xMO;166,6
6;3;700;177;0;0;163;0,8;99120;176;0.0035 * xMO;346,92
6;3;700;80;0;0;234;0;0;181;2.50*xM2;200
6;3;700;80;3;0;234;0;0;145;4*xM2*xDIA;960
6;3;700;8;3;0;234;0;0;183;3.00*xM2;24
6;3;700;5;2;0;234;0;0;147;7*xM2*xDIA;70
6;3;700;3;2;0;234;0;0;149;4*xM2*xDIA;24
6;3;700;235;0;0;164;0,7;115150;176;0.0035 * xMO;403,03
6;3;700;50;0;0;159;0,25;8750;165;0.0015*xMO*xCANT;13,13
6;3;700;250;0;0;163;0,8;140000;176;0.0035 * xMO;490
6;3;700;17;0;0;169;0,5;5950;176;0.0035 * xMO;20,83
6;3;700;122;0;0;217;0,65;55510;176;0.0035 * xMO;194,29
6;3;700;1,6;0;0;234;0;0;183;3.00*xM2;4,8
6;3;700;1,2;0;0;234;0;0;181;2.50*xM2;3
6;3;700;1,2;1;0;234;0;0;145;4*xM2*xDIA;4,8
6;3;700;1,6;2;0;234;0;0;147;7*xM2*xDIA;22,4
6;3;700;144;0;0;163;0,8;80640;169;0.002*xMO;161,28
6;3;700;86;0;0;170;0,65;39130;167;0.003*xMO;117,39
6;3;700;96;0;0;170;0,65;43680;167;0.003*xMO;131,04
6;3;700;60;0;0;184;2,55;107100;176;0.0035 * xMO;374,85
6;3;700;60;0;0;185;1,95;81900;176;0.0035 * xMO;286,65
6;3;700;92;0;0;165;0,75;48300;176;0.0035 * xMO;169,05
6;3;700;15;0;0;165;0,75;7875;179;0.0015*xMO;11,81
6;3;700;90;0;0;217;0,65;40950;176;0.0035 * xMO;143,33
6;3;700;3,96;0;0;234;0;0;183;3.00*xM2;11,88
6;3;700;1,76;0;0;234;0;0;181;2.50*xM2;4,4
6;3;700;1,76;3;0;234;0;0;145;4*xM2*xDIA;21,12
6;3;700;3,96;2;0;234;0;0;147;7*xM2*xDIA;55,44
6;3;700;60;0;0;234;0;0;206;2.50*xM2*0.30;45
6;3;700;60;1;0;234;0;0;189;5.00*xM2*xDIA*0.30;90
6;3;700;80;0;0;160;0,4;22400;167;0.003*xMO;67,2
6;3;700;60;0;0;161;0,45;18900;176;0.0035 * xMO;66,15
6;3;700;8;0;0;169;0,5;2800;167;0.003*xMO;8,4
6;3;700;75;0;0;163;0,8;42000;179;0.0015*xMO;63
6;3;700;80;0;0;234;0;0;290;2.50*xM2*0.30;60
6;3;700;80;2;0;234;0;0;186;4.00*xM2*xDIA*0.30;192
6;3;700;110;0;0;234;0;0;186;4.00*xM2*xDIA*0.30;0
6;3;700;110;0;0;234;0;0;290;2.50*xM2*0.30;82,5
6;3;700;110;2;0;234;0;0;186;4.00*xM2*xDIA*0.30;264
6;3;700;265;0;0;163;0,8;148400;167;0.003*xMO;445,2
6;3;700;78;0;0;160;0,4;21840;167;0.003*xMO;65,52
6;3;700;57;0;0;161;0,45;17955;176;0.0035 * xMO;62,84
6;3;700;54;0;0;234;0;0;182;2.50*xM2;135
6;3;700;54;1;0;234;0;0;145;4*xM2*xDIA;216
6;3;700;110;0;0;234;0;0;290;2.50*xM2*0.30;82,5
6;3;700;52;0;0;234;0;0;290;2.50*xM2*0.30;39
6;3;700;52;3;0;234;0;0;186;4.00*xM2*xDIA*0.30;187,2
6;3;700;4;3;0;234;0;0;207;3.00*xM2*0.30;3,6
6;3;700;4;0;0;234;0;0;209;130.00*xM2*0.30;156
6;3;700;4;2;0;234;0;0;188;7.00*xM2*xDIA*0.30;16,8
6;3;700;180;0;0;234;0;0;182;2.50*xM2;450
6;3;700;180;1;0;234;0;0;145;4*xM2*xDIA;720
6;3;700;2,4;0;0;234;0;0;182;2.50*xM2;6
6;3;700;1,2;0;0;234;0;0;181;2.50*xM2;3
6;3;700;1,2;1;0;234;0;0;145;4*xM2*xDIA;4,8
6;3;700;2,4;1;0;234;0;0;148;5*xM2*xDIA;12
6;3;700;215;0;0;170;0,65;97825;167;0.003*xMO;293,48
6;3;700;155;0;0;170;0,65;70525;179;0.0015*xMO;105,79
6;3;700;776;0;0;169;0,5;271600;167;0.003*xMO;814,8
6;3;700;10;0;0;169;0,5;3500;167;0.003*xMO;10,5
6;3;700;0;0;0;234;0;0;284;2.00*xM2;0
6;6;700;1,8;0;0;392;0;0;350;2.50*xM2;4,5
6;6;700;1,8;2;0;392;0;0;310;4*xM2*xDIA;14,4
6;3;700;1,5;0;0;234;0;0;145;4*xM2*xDIA;0
6;3;700;1,5;0;0;234;0;0;181;2.50*xM2;3,75
6;3;700;4,6;0;0;234;0;0;183;3.00*xM2;13,8
6;3;700;4,6;2;0;234;0;0;148;5*xM2*xDIA;46
6;3;700;1,5;1;0;234;0;0;145;4*xM2*xDIA;6
6;3;700;3;0;0;234;0;0;181;2.50*xM2;7,5
6;3;700;3;3;0;234;0;0;145;4*xM2*xDIA;36
6;3;700;20;0;0;234;0;0;182;2.50*xM2;50
6;3;700;20;1;0;234;0;0;148;5*xM2*xDIA;100
6;3;700;160;0;0;169;0,5;56000;167;0.003*xMO;168
6;3;700;12;0;0;234;0;0;181;2.50*xM2;30
6;3;700;12;1;0;234;0;0;145;4*xM2*xDIA;48
6;3;700;200;0;0;163;0,8;112000;167;0.003*xMO;336
6;3;700;48;0;0;163;0,8;26880;176;0.0035 * xMO;94,08
6;3;700;180;0;0;162;0,55;69300;176;0.0035 * xMO;242,55
6;3;700;63;0;0;169;0,5;22050;176;0.0035 * xMO;77,18
6;3;700;1000;0;0;218;0,75;525000;167;0.003*xMO;1575
6;3;700;2,5;0;0;234;0;0;183;3.00*xM2;7,5
6;3;700;1,4;0;0;234;0;0;181;2.50*xM2;3,5
6;3;700;1,4;3;0;234;0;0;145;4*xM2*xDIA;16,8
6;3;700;2,5;2;0;234;0;0;148;5*xM2*xDIA;25
6;3;700;12;0;0;234;0;0;182;2.50*xM2;30
6;3;700;12;1;0;234;0;0;148;5*xM2*xDIA;60
6;3;700;113;0;0;165;0,75;59325;167;0.003*xMO;177,98
6;3;700;113;0;0;164;0,7;55370;167;0.003*xMO;166,11
6;3;700;170;0;0;165;0,75;89250;176;0.0035 * xMO;312,38
6;3;700;24;0;0;160;0,4;6720;179;0.0015*xMO;10,08
6;3;700;220;0;0;169;0,5;77000;167;0.003*xMO;231
6;3;700;2,8;0;0;234;0;0;183;3.00*xM2;8,4
6;3;700;2;0;0;234;0;0;181;2.50*xM2;5
6;3;700;2;3;0;234;0;0;145;4*xM2*xDIA;24
6;3;700;2,8;2;0;234;0;0;148;5*xM2*xDIA;28
6;3;700;37;0;0;234;0;0;186;4.00*xM2*xDIA*0.30;0
6;3;700;37;3;0;234;0;0;186;4.00*xM2*xDIA*0.30;133,2
6;3;700;37;0;0;234;0;0;290;2.50*xM2*0.30;27,75
6;3;700;40;0;0;169;0,5;14000;176;0.0035 * xMO;49
6;3;700;130;0;0;161;0,45;40950;176;0.0035 * xMO;143,33
6;3;700;180;0;0;162;0,55;69300;167;0.003*xMO;207,9
6;3;700;40;0;0;169;0,5;14000;167;0.003*xMO;42
6;3;700;250;0;0;163;0,8;140000;176;0.0035 * xMO;490
6;3;700;99;0;0;160;0,4;27720;169;0.002*xMO;55,44
6;3;700;30,8;0;0;234;0;0;206;2.50*xM2*0.30;23,1
6;3;700;783,2;0;0;234;0;0;290;2.50*xM2*0.30;587,4
6;3;700;783,2;1;0;234;0;0;186;4.00*xM2*xDIA*0.30;939,84
6;3;700;30,8;1;0;234;0;0;189;5.00*xM2*xDIA*0.30;46,2
6;3;700;1,2;1;0;234;0;0;145;4*xM2*xDIA;4,8
6;3;700;4,3;2;0;234;0;0;147;7*xM2*xDIA;60,2
6;3;700;1,2;0;0;234;0;0;181;2.50*xM2;3
6;3;700;4,3;0;0;234;0;0;280;2.50*xM2;10,75
6;3;700;4;0;0;234;0;0;183;3.00*xM2;12
6;3;700;1,5;0;0;234;0;0;181;2.50*xM2;3,75
6;3;700;1,5;1;0;234;0;0;145;4*xM2*xDIA;6
6;3;700;4;2;0;234;0;0;148;5*xM2*xDIA;40
6;3;700;2,5;0;0;234;0;0;183;3.00*xM2;7,5
6;3;700;2,5;2;0;234;0;0;145;4*xM2*xDIA;20
6;3;700;4,2;0;0;234;0;0;183;3.00*xM2;12,6
6;3;700;2,4;0;0;234;0;0;181;2.50*xM2;6
6;3;700;2,4;3;0;234;0;0;145;4*xM2*xDIA;28,8
6;3;700;4,2;2;0;234;0;0;148;5*xM2*xDIA;42
6;3;700;50;0;0;169;0,5;17500;168;0.0025*xMO;43,75
6;3;700;2000;0;0;203;1,3;1820000;176;0.0035 * xMO;6370
6;3;700;2000;0;0;205;1,95;2730000;176;0.0035 * xMO;9555
6;3;700;2000;0;0;203;1,3;1820000;176;0.0035 * xMO;6370
6;3;700;62;0;0;159;0,25;10850;168;0.0025*xMO;27,13
6;3;700;62;0;0;161;0,45;19530;168;0.0025*xMO;48,83
6;3;700;62;0;0;162;0,55;23870;168;0.0025*xMO;59,68
6;3;700;2,5;0;0;234;0;0;183;3.00*xM2;7,5
6;3;700;1,5;0;0;234;0;0;181;2.50*xM2;3,75
6;3;700;1,5;1;0;234;0;0;145;4*xM2*xDIA;6
6;3;700;2,5;2;0;234;0;0;148;5*xM2*xDIA;25
6;3;700;2301;0;0;203;1,3;2093910;176;0.0035 * xMO;7328,69
6;3;700;167;0;0;203;1,3;151970;176;0.0035 * xMO;531,9
6;3;700;752;0;0;234;0;0;172;0.30*xVM2;210
6;3;700;80;0;0;161;0,45;25200;167;0.003*xMO;75,6
6;3;700;50;0;0;161;0,45;15750;176;0.0035 * xMO;55,13
6;3;700;80;0;0;234;0;0;174;0.10*xVM2;70
6;3;700;1400;0;0;223;2,1;2058000;167;0.003*xMO;6174
6;3;700;400;0;0;223;2,1;588000;168;0.0025*xMO;1470
6;3;700;1000;0;0;223;2,1;1470000;167;0.003*xMO;4410
6;3;700;2,5;0;0;234;0;0;182;2.50*xM2;6,25
6;3;700;1,5;0;0;234;0;0;181;2.50*xM2;3,75
6;3;700;1,5;1;0;234;0;0;145;4*xM2*xDIA;6
6;3;700;2,5;1;0;234;0;0;148;5*xM2*xDIA;12,5
6;3;700;2583;0;0;203;1,3;2350530;176;0.0035 * xMO;8226,86
6;3;700;938;0;0;203;1,3;853580;179;0.0015*xMO;1280,37
6;3;700;778;0;0;203;1,3;707980;172;0.30*xVM2;210
6;3;700;36;0;0;234;0;0;183;3.00*xM2;108
6;3;700;36;2;0;234;0;0;148;5*xM2*xDIA;360
6;3;700;84;0;0;234;0;0;183;3.00*xM2;252
6;3;700;84;2;0;234;0;0;148;5*xM2*xDIA;840
6;3;700;1700;0;0;227;1,95;2320500;167;0.003*xMO;6961,5
6;3;700;30;0;0;227;1,95;40950;176;0.0035 * xMO;143,33
6;3;700;4,8;0;0;234;0;0;207;3.00*xM2*0.30;4,32
6;3;700;4,8;2;0;234;0;0;186;4.00*xM2*xDIA*0.30;11,52
6;3;700;144;0;0;161;0,45;45360;167;0.003*xMO;136,08
6;3;700;121;0;0;161;0,45;38115;167;0.003*xMO;114,35
6;3;700;7;0;0;165;0,75;3675;167;0.003*xMO;11,03
6;3;700;15;0;0;165;0,75;7875;179;0.0015*xMO;11,81
6;3;700;57;0;0;165;0,75;29925;176;0.0035 * xMO;104,74
6;3;700;17,2;0;0;234;0;0;181;2.50*xM2;43
6;3;700;17,2;3;0;234;0;0;145;4*xM2*xDIA;206,4
6;3;700;40;0;0;234;0;0;181;2.50*xM2;100
6;3;700;8;0;0;234;0;0;183;3.00*xM2;24
6;3;700;8;2;0;234;0;0;147;7*xM2*xDIA;112
6;3;700;40;3;0;234;0;0;145;4*xM2*xDIA;480
6;3;700;40;1;0;234;0;0;145;4*xM2*xDIA;160
6;3;700;6;3;0;234;0;0;145;4*xM2*xDIA;72
6;3;700;6;3;0;234;0;0;145;4*xM2*xDIA;72
6;3;700;6;0;0;234;0;0;181;2.50*xM2;15
6;3;700;6;0;0;234;0;0;181;2.50*xM2;15
6;3;700;6;3;0;234;0;0;145;4*xM2*xDIA;72
6;3;700;1;0;0;234;0;0;183;3.00*xM2;3
6;3;700;1;0;0;234;0;0;181;2.50*xM2;2,5
6;3;700;1;1;0;234;0;0;145;4*xM2*xDIA;4
6;3;700;1;2;0;234;0;0;148;5*xM2*xDIA;10
6;3;700;1,5;0;0;234;0;0;181;2.50*xM2;3,75
6;3;700;1,5;1;0;234;0;0;145;4*xM2*xDIA;6
6;3;700;44;0;0;234;0;0;183;3.00*xM2;132
6;3;700;44;2;0;234;0;0;145;4*xM2*xDIA;352
6;3;700;7,2;0;0;234;0;0;183;3.00*xM2;21,6
6;3;700;4;0;0;234;0;0;181;2.50*xM2;10
6;3;700;4;1;0;234;0;0;145;4*xM2*xDIA;16
6;3;700;7,2;2;0;234;0;0;147;7*xM2*xDIA;100,8
6;3;700;36;0;0;234;0;0;182;2.50*xM2;90
6;3;700;36;1;0;234;0;0;145;4*xM2*xDIA;144
6;3;700;195;0;0;234;0;0;182;2.50*xM2;487,5
6;3;700;318,67;0;0;234;0;0;181;2.50*xM2;796,68
6;3;700;318,67;1;0;234;0;0;145;4*xM2*xDIA;1274,68
6;3;700;195;1;0;234;0;0;148;5*xM2*xDIA;975
6;3;700;414,95;0;0;234;0;0;182;2.50*xM2;1037,38
6;3;700;414,95;1;0;234;0;0;148;5*xM2*xDIA;2074,75
6;3;700;3,1;0;0;234;0;0;183;3.00*xM2;9,3
6;3;700;1,5;0;0;234;0;0;181;2.50*xM2;3,75
6;3;700;1,5;3;0;234;0;0;145;4*xM2*xDIA;18
6;3;700;3,1;2;0;234;0;0;148;5*xM2*xDIA;31
6;3;700;20;0;0;236;1,1;15400;180;0.003*xMO;46,2
6;3;700;5,5;0;0;234;0;0;183;3.00*xM2;16,5
6;3;700;1,2;0;0;234;0;0;181;2.50*xM2;3
6;3;700;1,2;3;0;234;0;0;145;4*xM2*xDIA;14,4
6;3;700;5,5;2;0;234;0;0;147;7*xM2*xDIA;77
6;3;700;222;0;0;163;0,8;124320;176;0.0035 * xMO;435,12
6;3;700;101;0;0;161;0,45;31815;176;0.0035 * xMO;111,35
6;3;700;98;0;0;160;0,4;27440;176;0.0035 * xMO;96,04
6;3;700;198;0;0;162;0,55;76230;176;0.0035 * xMO;266,81
6;3;700;1780;0;0;234;0;0;294;1.50*xM2*0.30;801
6;3;700;1980;0;0;234;0;0;294;1.50*xM2*0.30;891
6;3;700;1980;1;0;234;0;0;199;3.00*xM2*xDIA*0.30;1782
6;3;700;140;0;0;161;0,45;44100;176;0.0035 * xMO;154,35
6;3;700;3,8;0;0;234;0;0;183;3.00*xM2;11,4
6;3;700;1,2;0;0;234;0;0;181;2.50*xM2;3
6;3;700;1,2;1;0;234;0;0;145;4*xM2*xDIA;4,8
6;3;700;3,8;2;0;234;0;0;148;5*xM2*xDIA;38
6;3;700;75;0;0;161;0,45;23625;168;0.0025*xMO;59,06
6;3;700;36;0;0;169;0,5;12600;168;0.0025*xMO;31,5
6;3;700;45;0;0;169;0,5;15750;179;0.0015*xMO;23,63
6;3;700;5,02;0;0;234;0;0;183;3.00*xM2;15,06
6;3;700;1,2;0;0;234;0;0;181;2.50*xM2;3
6;3;700;1,2;1;0;234;0;0;145;4*xM2*xDIA;4,8
6;3;700;5,02;2;0;234;0;0;147;7*xM2*xDIA;70,28
6;3;700;3,25;0;0;234;0;0;181;2.50*xM2;8,13
6;3;700;3,25;1;0;234;0;0;145;4*xM2*xDIA;13
6;3;700;350;0;0;168;1,05;257250;176;0.0035 * xMO;900,38
6;3;700;300;0;0;169;0,5;105000;167;0.003*xMO;315
6;3;700;27;0;0;159;0,25;4725;167;0.003*xMO;14,18
6;3;700;146;0;0;162;0,55;56210;167;0.003*xMO;168,63
6;3;700;48;0;0;163;0,8;26880;176;0.0035 * xMO;94,08
6;3;700;6,2;0;0;234;0;0;183;3.00*xM2;18,6
6;3;700;2;0;0;234;0;0;181;2.50*xM2;5
6;3;700;2;1;0;234;0;0;145;4*xM2*xDIA;8
6;3;700;6,2;2;0;234;0;0;147;7*xM2*xDIA;86,8
6;3;700;6,2;0;0;234;0;0;182;2.50*xM2;15,5
6;3;700;2;0;0;234;0;0;181;2.50*xM2;5
6;3;700;2;1;0;234;0;0;145;4*xM2*xDIA;8
6;3;700;6,2;1;0;234;0;0;148;5*xM2*xDIA;31
6;3;700;5,2;0;0;234;0;0;183;3.00*xM2;15,6
6;3;700;5,2;0;0;234;0;0;147;7*xM2*xDIA;0
6;3;700;5,2;2;0;234;0;0;147;7*xM2*xDIA;72,8
6;3;700;2;1;0;234;0;0;145;4*xM2*xDIA;8
6;3;700;5,2;0;0;234;0;0;183;3.00*xM2;15,6
6;3;700;100;0;0;227;1,95;136500;176;0.0035 * xMO;477,75
6;3;700;100;0;0;227;1,95;136500;167;0.003*xMO;409,5
6;3;700;57;0;0;169;0,5;19950;168;0.0025*xMO;49,88
6;3;700;638;0;0;169;0,5;223300;176;0.0035 * xMO;781,55
6;3;700;2;1;0;234;0;0;145;4*xM2*xDIA;8
6;3;700;4,2;2;0;234;0;0;148;5*xM2*xDIA;42
6;3;700;4,2;0;0;234;0;0;183;3.00*xM2;12,6
6;3;700;2;0;0;234;0;0;181;2.50*xM2;5
6;3;700;9,6;0;0;234;0;0;182;2.50*xM2;24
6;3;700;1;0;0;234;0;0;181;2.50*xM2;2,5
6;3;700;1;1;0;234;0;0;145;4*xM2*xDIA;4
6;3;700;9,6;1;0;234;0;0;147;7*xM2*xDIA;67,2
6;3;700;360;0;0;169;0,5;126000;169;0.002*xMO;252
6;3;700;70;0;0;173;0,45;22050;169;0.002*xMO;44,1
6;3;700;14,25;0;0;234;0;0;181;2.50*xM2;35,63
6;3;700;14,25;1;0;234;0;0;145;4*xM2*xDIA;57
6;3;700;15,25;1;0;234;0;0;181;2.50*xM2;38,13
6;3;700;15,25;1;0;234;0;0;145;4*xM2*xDIA;61
6;3;700;15,25;0;0;234;0;0;181;2.50*xM2;38,13
6;3;700;128;0;0;234;0;0;186;4.00*xM2*xDIA*0.30;0
6;3;700;128;2;0;234;0;0;186;4.00*xM2*xDIA*0.30;307,2
6;3;700;128;0;0;234;0;0;290;2.50*xM2*0.30;96
6;3;700;1,2;0;0;234;0;0;181;2.50*xM2;3
6;3;700;2;0;0;234;0;0;183;3.00*xM2;6
6;3;700;2;2;0;234;0;0;147;7*xM2*xDIA;28
6;3;700;1,2;1;0;234;0;0;145;4*xM2*xDIA;4,8
6;3;700;160;0;0;169;0,5;56000;167;0.003*xMO;168
6;3;700;200;0;0;163;0,8;112000;167;0.003*xMO;336
6;3;700;80;0;0;225;0,95;53200;167;0.003*xMO;159,6
6;3;700;100;0;0;225;0,95;66500;167;0.003*xMO;199,5
6;3;700;240;0;0;169;0,5;84000;167;0.003*xMO;252
6;6;700;280;0;0;327;0,5;98000;333;0.005*xMO*xCANT;0
6;6;700;280;0;0;327;0,5;98000;333;0.005*xMO*xCANT;0
6;6;700;280;0;0;327;0,5;98000;333;0.005*xMO*xCANT;490
6;6;700;21,6;0;0;392;0;0;350;2.50*xM2;54
6;6;700;19,8;1;0;392;0;0;310;4*xM2*xDIA;79,2
6;6;700;1,8;3;0;392;0;0;310;4*xM2*xDIA;21,6
6;6;700;60;0;0;392;0;0;375;2.50*xM2*0.30;45
6;6;700;60;1;0;392;0;0;355;4.00*xM2*xDIA*0.30;72
6;6;700;3;0;0;392;0;0;353;3.00*xM2;9
6;6;700;2,5;0;0;392;0;0;350;2.50*xM2;6,25
6;6;700;2,5;3;0;392;0;0;310;4*xM2*xDIA;30
6;6;700;3;2;0;392;0;0;312;7*xM2*xDIA;42
6;6;700;298;0;0;392;0;0;339;0.30*xVM2;210
6;6;700;164;0;0;320;0,55;63140;302;0.0035 * xMO;220,99
6;6;700;12;0;0;392;0;0;350;2.50*xM2;30
6;6;700;12;1;0;392;0;0;310;4*xM2*xDIA;48
6;6;700;533;0;0;328;0,65;242515;336;0.002*xMO;485,03
6;6;700;112;0;0;321;0,8;62720;336;0.002*xMO;125,44
6;6;700;107;0;0;321;0,8;59920;338;0.20*xVM2;140
6;6;700;1;0;0;392;0;0;350;2.50*xM2;2,5
6;6;700;4;0;0;392;0;0;351;2.50*xM2;10
6;6;700;4;1;0;392;0;0;313;5*xM2*xDIA;20
6;6;700;1;1;0;392;0;0;310;4*xM2*xDIA;4
6;6;700;700;0;0;339;0,15;73500;334;0.003*xMO;220,5
6;6;700;700;0;0;385;1,95;955500;334;0.003*xMO;2866,5
6;6;700;800;0;0;340;0,3;168000;334;0.003*xMO;504
6;6;700;635;0;0;327;0,5;222250;334;0.003*xMO;666,75
6;6;700;50;0;0;327;0,5;17500;302;0.0035 * xMO;61,25
6;6;700;635;0;0;328;0,65;288925;334;0.003*xMO;866,78
6;6;700;800;0;0;327;0,5;280000;302;0.0035 * xMO;980
6;6;700;72;0;0;327;0,5;25200;343;0.0015*xMO;37,8
6;6;700;55;0;0;317;0,25;9625;302;0.0035 * xMO;33,69
6;6;700;42;0;0;392;0;0;350;2.50*xM2;105
